Cubix,https://www.cubix.co,"West Palm Beach, FL",877-757-3454,4.8,48,$25-$49/hr,"$25,000+",50-249 
Mobiloitte,http://www.mobiloitte.co.uk,"London, United Kingdom",+44 7377514169,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
bitYoga,https://bityoga.com,"Sandnes, Norway",+47 518 74 000,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Sabertooth Technologies,https://www.sabertoothtech.in,"Nagpur, India",099707 70855,5.0,1,$25-$49/hr,"$10,000+",10-49
Primafelicitas LTD,https://www.primafelicitas.com,"London, United Kingdom",+442031984444,Not Provided,Not Provided,$25-$49/hr,"$25,000+",10-49
"Enjoyor Technology Co., Ltd.",http://www.enjoyor.net,"Hang Zhou Shi, China",+86-571-8993-0226/+86-400-8016-888,Not Provided,Not Provided,Undisclosed,Undisclosed,250-999
DeFiVC Studio,https://defivc.xyz,Singapore,9999999999,Not Provided,Not Provided,$50-$99/hr,"$1,000+",Freelancer
Blockchain Technologies Consulting,https://btcgta.com,"Toronto, Canada",+1 416 995 8017,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Drofika,https://fog.drofika.co,"Atlanta, GA",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Bitfia Labs Pte Ltd,https://www.bitfia.io,"Faridabad, India",+91 9810402738,Not Provided,Not Provided,$50-$99/hr,"$5,000+",2-9
Mitosis Technologies,https://www.mitosistech.com,"Rajakilpakkam, India",78240 35173,Not Provided,Not Provided,$25-$49/hr,"$10,000+",250-999
zehnplus,https://zehnplus.ch,"Zürich, Switzerland",+41 (0)43 288 58 49,Not Provided,Not Provided,$150-$199/hr,"$5,000+",10-49
"ADe Technologies, Inc.",https://www.ade-technologies.com,"Pensacola, FL",+1 866-9707565,Not Provided,Not Provided,$25-$49/hr,"$5,000+",50-249
PerfectionGeeks Technologies,https://www.perfectiongeeks.com,"Gurugram, India",8920947884,4.9,6,<$25/hr,"$1,000+",10-49
Agile Lab,https://agilelab.sg,"Singapore, Singapore",+65 8299 1344,Not Provided,Not Provided,$100-$149/hr,"$10,000+",10-49
PeerSafe,http://www.peersafe.com,"Beijing, China",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Crypto App Factory,https://www.cryptoappfactory.com,"Petaling Jaya, Malaysia",+60 3921121566,Not Provided,Not Provided,$100-$149/hr,"$25,000+",10-49
BitSpace,https://www.bitspace.com,"Oslo, Norway",+47 9228 8775,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Vaival Technologies,https://www.vaival.com,"Chicago, IL",+1-332-255-7111,Not Provided,Not Provided,$25-$49/hr,"$10,000+",50-249
Dandelion Labs,https://dandelionlabs.io,"Hanoi, Vietnam",+84343788923,Not Provided,Not Provided,$50-$99/hr,"$10,000+",2-9
Pstox,http://pstox.com,"Montreal, Canada",+1 514 220 1014,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Georgia Blockchain Coalition,https://www.georgiablockchain.io,"Atlanta, GA",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
ledgr,https://ledgrinc.com,"Johns Creek, GA",678 685 8650,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
"Crimson Vista, Inc.",https://www.crimsonvista.com,"Austin, TX",512 387 4310%e2%80%ac,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Enzobit,https://enzobit.com,"Copenhagen, Denmark",+380 (67) 160 97 55,Not Provided,Not Provided,$25-$49/hr,"$10,000+",2-9
Lohika,http://www.lohika.com,"San Mateo, CA",+1 650 753 2025,Not Provided,Not Provided,Undisclosed,Undisclosed,250-999
NetObjex Inc.,https://www.netobjex.com,"Irvine, CA",Not Provided,Not Provided,Not Provided,$100-$149/hr,"$25,000+",50-249
Analytica,http://www.analytica.net,"Bethesda, MD",2024704806,Not Provided,Not Provided,$150-$199/hr,"$250,000+",50-249
Coders House,https://codershouse.eu,"Wrocław, Poland",884203380,Not Provided,Not Provided,$50-$99/hr,"$25,000+",10-49
Akeo,https://akeo.tech,"Skien, Norway",+47 359 01 300,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Milarite,http://www.milarite.com,"Amman, Jordan",+962799977355,Not Provided,Not Provided,$50-$99/hr,"$10,000+",2-9
21st Century Software Solutions,http://www.21cssindia.com,"Visakhapatnam, India",+91 891 272 8543,Not Provided,Not Provided,$150-$199/hr,"$10,000+",250-999
Tross,https://www.tross.app,"Jersey City, NJ",7328143113,Not Provided,Not Provided,$50-$99/hr,"$25,000+",2-9
Skylark Infotech,https://www.skylark.com.sg,"Singapore, Singapore",6581369784,Not Provided,Not Provided,$25-$49/hr,"$10,000+",50-249
E-Sales,http://www.esales.com.br,"Goiânia, Brazil",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
BR TECHGEEKS PRIVATE LIMITED,https://www.brtechgeeks.com,"Delhi, India",7011845553,Not Provided,Not Provided,$25-$49/hr,"$50,000+",50-249
Contechie LLP,http://www.contechie.com,"Chicago, IL",+1 609-642-4797,Not Provided,Not Provided,$50-$99/hr,"$25,000+",10-49
Fusion Software,https://fusionsoftware.io,"Sofia, Bulgaria",Not Provided,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
AutoBlock,https://www.autoblock.tech,"Cambridge, MA",617 863 0108,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Skyline Technology USA LLC.,https://www.skylinetech.ai,"Princeton, NJ",+1 917 519 3250,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
"BlockQAI, LLC.",https://blockqai.com,"Richardson, TX",972 375 7480,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
D+P Group,https://d-p.group,"London, United Kingdom",+44 20 3286 3000,Not Provided,Not Provided,Undisclosed,"$50,000+",10-49
Ccoin Network,https://CCOIN.UK,"Constanța, Romania",+40787577573,Not Provided,Not Provided,$300+/hr,"$250,000+",10-49
Techdeer,http://techdeer.org,"Indore, India",9753620389,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Accucia Softwares,http://accucia.com,"Pune, India",(+91) 9405001074,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
skilledpeople.,https://skilledpeople.se,"Stockholm, Sweden",08-520 278 48,Not Provided,Not Provided,$100-$149/hr,"$10,000+",2-9
DXC Technology,https://www.dxc.technology,"McLean, VA",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,"10,000+"
Altaro Software,https://www.altaro.com,"San Ġwann, Malta",+356 2032 3461,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Global Green Tech Solutions (GGTS),https://ggtspl.com,"دبي, United Arab Emirates",0097148747045,Not Provided,Not Provided,$25-$49/hr,"$1,000+",50-249
NTT DATA Services,https://us.nttdata.com,"Plano, TX",+1 800-745-3263,Not Provided,Not Provided,Undisclosed,Undisclosed,"10,000+"
Under Development Office,https://udevoffice.com,"București, Romania",Not Provided,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
CoinsQueens,https://coinsqueens.com,"Madurai, India",+918754053377,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
MetaFinance,https://www.metafinance.io,"Oakville, Canada",6476542353,Not Provided,Not Provided,Undisclosed,"$5,000+",2-9
Aversanlabs,https://www.aversanlabs.com,"Mississauga, Canada",Not Provided,4.0,1,$25-$49/hr,"$10,000+",50-249
"Maestral Solutions, Inc.",https://maestralsolutions.com,"Atlanta, GA",0018446237872,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
DigitalFutures,http://digitalfutures.co,"Vancouver, Canada",416 887 1472,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
INTERKIT,https://www.interkit.io,"Bishkek, Kyrgyzstan",+996553434333,4.5,1,$25-$49/hr,"$5,000+",10-49
Thinker Technology Pvt. Ltd,https://thinker-technology.com,"Jaipur, India",8112288648,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
NewVantage Partners,http://newvantage.com,"Boston, MA",+1 857 991 1404,Not Provided,Not Provided,$100-$149/hr,"$10,000+",10-49
L3C LTD,https://l3c.cloud,"Mayfair, United Kingdom",+44 203 542 0870,Not Provided,Not Provided,$100-$149/hr,"$5,000+",10-49
Pink Room,https://pinkroom.dev,"Coimbra, Portugal",912092278,Not Provided,Not Provided,$50-$99/hr,"$25,000+",2-9
Onlyplay,https://onlyplay.net,"Kyiv, Ukraine",380674017723,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Eponasys Blockchain,https://eponasys.com,"Karumathampatti, India",+919003509421,Not Provided,Not Provided,$25-$49/hr,"$25,000+",10-49
SellBloc Inc.,http://sellbloc.com,"Toronto, Canada",416 456 2358,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
ZenRevenue,https://www.zenrevenue.ca,"Toronto, Canada",+1 514 434 3979,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Coinaccord,http://coinaccord.io,"Hamilton, Canada",888 997 0069,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
TMA Innovation,https://www.tmainnovation.com,"Ho Chi Minh, Vietnam",(+84) 28 3995 1062,Not Provided,Not Provided,<$25/hr,"$10,000+",250-999
Strawberry Box Media,https://www.strawberryboxmedia.com,"Harrisburg, PA",+1 717 903 8125,Not Provided,Not Provided,Undisclosed,Undisclosed,250-999
Futurism Technologies,https://www.futurismtechnologies.com,"Piscataway, NJ",+1 (732) 790 - 2938,Not Provided,Not Provided,$25-$49/hr,"$10,000+",50-249
Grant Thornton Malta,https://www.grantthornton.com.mt,"Birkirkara, Malta",+356 2093 1000,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
ICE Malta,https://icemalta.com,"Ħaż-Żebbuġ, Malta",+356 2146 7787,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Openwave Computing Singapore Pte Ltd,https://www.openwavecomp.com.sg,"Singapore, Singapore",+65 9459 4989,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
AssetfinX,https://www.assetfinx.net,"Madurai, India",+916384301100,Not Provided,Not Provided,$25-$49/hr,"$10,000+",250-999
WebitFactory,https://webitfactory.io,"București, Romania",+40765968506,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
The Other Fruit®,https://theotherfruit.org,"Hurstpierpoint, United Kingdom",07960 280 426,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Avicenne Agency,https://avicenne-agency.com,"Paris, France",+33698809915,Not Provided,Not Provided,$100-$149/hr,"$10,000+",10-49
Blockchain Firm,https://www.blockchainfirm.io,"Chennai, India",+918946015133,Not Provided,Not Provided,$50-$99/hr,Undisclosed,50-249
IDB Technologies,http://www.idbtec.com,"Chennai, India",+91 729 911 4455,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
digitalCrew,http://digitalcrew.co.in,"Indore, India",08319910098,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Ignite OÜ,http://www.ignite.ee,"Tallinn, Estonia",+37253458196,Not Provided,Not Provided,$50-$99/hr,"$50,000+",10-49
Welldone Software Solutions Ltd.,https://welldone.software,"Tel Aviv-Yafo, Israel",+972 54 542 9490,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Infinite Open Source Solutions LLP,https://ioss.in,"Thiruvananthapuram, India",+919562941055,Not Provided,Not Provided,<$25/hr,"$5,000+",50-249
Ionita Consulting Group,https://www.ionita.nl,"Utrecht, Netherlands",+31 641 650 690,Not Provided,Not Provided,$50-$99/hr,"$100,000+",10-49
Cardus,http://cardusinc.com,"Farmington Hills, MI",248 553 7379,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
ImmuneBytes,https://immunebytes.com,"New Delhi, India",8285828000,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
Clever Compliance,https://clevercompliance.io,"Stockholm, Sweden",0108885211,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Andes Blockchain,http://www.andesblockchain.com,"Providencia, Chile",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Asoftech Solutions LLC,https://asoftechsolutionsllc.com,"Allen, TX",+919976892220,Not Provided,Not Provided,$50-$99/hr,"$1,000+",2-9
DCVX - Web3 Software Development,https://www.dcvx.io,"Sofia, Bulgaria",+(359)892241080,Not Provided,Not Provided,$25-$49/hr,Undisclosed,2-9
Casaleggio Associati,https://www.casaleggio.it,"Milano, Italy",+39 02 8901 1466,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Reliable Crypto Consulting,https://reliablecryptoconsulting.com,"Toronto, Canada",+1 416 550 1355,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Kona,https://kona.tech,"Montevideo, Uruguay",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
M&GT,https://www.mgt-consulting.com,"Madrid, Spain",( +34) 900 102 968,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Zage,https://zage.io,"Chippendale, Australia",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Hashora Technologies,https://hashora.com,"Bengaluru, India",+917348870730,Not Provided,Not Provided,$25-$49/hr,"$5,000+",2-9
Adarsa Services,https://www.adarsaservices.com,"Baltimore, MD",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Yannay Technologies,http://www.yannaytech.com,"Alpharetta, GA",678 802 9917,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Blockchain Union,https://blockchainunion.us,"Atlanta, GA",631 680 2325,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Process of Things - PoT,http://www.processofthings.io,"Sofia, Bulgaria",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Gretol,https://www.gretol.com,"Birmingham, United Kingdom",0205002100,Not Provided,Not Provided,$50-$99/hr,"$5,000+",2-9
Fractal Technology,https://www.ftnow.us,"Raleigh, NC",910-922-7079,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Web3App,https://www.web3app.agency,"Rīga, Latvia",+37126892221,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
"Object Computing, Inc.",https://objectcomputing.com,"St. Louis, MO",3145790066,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
International Blockchain Real Estate Association,http://www.ibrea.network,"Los Angeles, CA",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
New H3C Group,http://www.h3c.com,"Beijing, China",+86-571-86763000,Not Provided,Not Provided,$100-$149/hr,"$5,000+","1,000-9,999"
Quality Professionals,https://q-pros.com,"Houston, TX",(+1) 832 484 8417,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Digiqal Technologies,http://www.digiqal.in,"Bengaluru, India",+91 7665472383,Not Provided,Not Provided,$100-$149/hr,"$1,000+",10-49
Kudelski Security,https://www.kudelskisecurity.com,"Cheseaux-sur-Lausanne, Switzerland",+1 214 420 5800,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Hash Code Programmers,http://hashcodeprogrammers.com,"Sahibzada Ajit Singh Nagar, India",+91 172 417 0106,Not Provided,Not Provided,$100-$149/hr,"$10,000+",10-49
Intrepid Technology,https://intrepid.technology,"Hong Kong, Hong Kong",Not Provided,Not Provided,Not Provided,$300+/hr,"$25,000+",10-49
Vitwit,https://www.vitwit.com,"Madhapur, India",8500192539,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Ukrainian Software Services,http://www.ukrainiansoftware.com,"Kyiv, Ukraine",380635737884,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Electi Consulting,https://electiconsulting.com,"London, United Kingdom",0035799348140,Not Provided,Not Provided,$100-$149/hr,"$25,000+",10-49
Alpha Bots,https://alpha-bots.com,"Mykolaiv, Ukraine",+380635641108,Not Provided,Not Provided,$50-$99/hr,"$1,000+",10-49
Blockaitech,https://blockaitech.com,"Mumbai, India",+91 8169141549,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Deep Learning Partnership,http://www.deeplp.com,"London, United Kingdom",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,Freelancer
Network Solutions,https://www.networksolutions.qa,"Doha, Qatar",974 4444 7701,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Distributed Lab,https://distributedlab.com,"Kharkiv, Ukraine",+380502868897,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
United Fintech Capital Solutions,https://unitedfintechcapitalsolutions.com,"Hong Kong, Hong Kong",00000000000,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Prolifics,http://www.prolifics.com,"Calabasas, CA",212 267 7722,Not Provided,Not Provided,$150-$199/hr,"$25,000+","1,000-9,999"
"Petronella Technology Group, Inc.",https://www.petronellacomputer.com,"Raleigh, NC",+1 919 422 2607,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Embroker,https://www.embroker.com,"San Francisco, CA",1 844 436 2765,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Votan Ventures,https://votanventures.com,"New Delhi, India",9013339159,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Valdon Group GmbH,http://www.valdon.ch,"Zürich, Switzerland",Not Provided,Not Provided,Not Provided,$100-$149/hr,"$10,000+",2-9
Technocopacetic Solutions (Out of Business),http://technocopaceticsolution.com,"Jaipur, India",7021247809,0.5,1,<$25/hr,"$1,000+",10-49
Pingala Software Pvt Ltd,https://pingalasoftware.com,"Bengaluru, India",7972816337,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Talan,https://www.talan.com,"Paris, France",+33 014 297 9696,Not Provided,Not Provided,$100-$149/hr,"$10,000+","1,000-9,999"
AppManufact,https://appmanufact.com,"Miami, FL",+1 786 327 1572,Not Provided,Not Provided,$25-$49/hr,"$100,000+",50-249
Techtics,https://www.etechtics.com,"Lahore, Pakistan",+92 423 575 1034,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
Techchain Software,https://techchain.vn,"Da Nang City, Vietnam",+84979106872,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
D.Labs,http://www.dlabs.io,"Ljubljana, Slovenia",+386 40 337 855,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
"Shenzhen Farben Information Technology Co., Ltd.",http://www.farben.com.cn,"Shenzhen Shi, China",+86-755-2363-3188,Not Provided,Not Provided,Undisclosed,Undisclosed,"10,000+"
HungryBytes,http://hungrybytes.co,"Iași, Romania",+40749384049,Not Provided,Not Provided,$50-$99/hr,"$10,000+",10-49
Mindzilla,https://mindzilla.com,"London, United Kingdom",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
"Tradewind Markets, Inc.",http://www.tradewindmarkets.com,"New York, NY",646 793 9120,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Heptagon Technologies Pvt. Ltd.,https://heptagon.in,"Bengaluru, India",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$10,000+",50-249
Nextlink Technology,https://www.nextlink.com.tw,"Taipei City, Taiwan",+886 2 8501 5055,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Block Media Agency,http://www.blockmediaagency.com,"Roseville, CA",916 996 9435,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Erdős Intellectual Property Law + Startup Legal,https://www.erdosiplaw.com,"Winston-Salem, NC",+1 336 582 0040,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Avalance Global Solutions,https://avalance.in,"Mumbai, India",09372166043,Not Provided,Not Provided,$300+/hr,"$5,000+",50-249
altRecipe,https://altrecipe.com,"Kyiv, Ukraine",+380 (63) 641 21 65,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
APIBEST,https://apibest.com,"Kharkiv, Ukraine",+1 (206) 787-9075,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Gateway Digital UK,http://www.gatewaydigital.eu,"London, United Kingdom",Not Provided,Not Provided,Not Provided,$25-$49/hr,Undisclosed,"1,000-9,999"
W3 Engineers Ltd,https://w3engineers.com,"Dhaka, Bangladesh",+88 041 722024,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Zilker Technology LLC.,https://ztech.io,"Austin, TX",877 616 2285,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Sparkout Tech Solutions,https://www.sparkouttech.com,"Coimbatore, India",+917708889555,Not Provided,Not Provided,<$25/hr,"$10,000+",50-249
Calibraint Technologies,https://www.calibraint.com,"Chennai, India",+91 (44) 2254-0140,Not Provided,Not Provided,<$25/hr,"$5,000+",50-249
Sofbang LLC,https://www.sofbang.com,"Westmont, IL",6302996562,Not Provided,Not Provided,$25-$49/hr,"$25,000+",50-249
source soft solutions,https://www.sourcesoftsolutions.com,"Edison, NJ",609 945-4955,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
"Bitwise IO, Inc.",http://www.bitwise.io,"Minneapolis, MN",+1 612 315 1621,Not Provided,Not Provided,$100-$149/hr,"$10,000+",10-49
HeyDay Pro,https://heydaypro.com,"Helsinki, Finland",+358 50 5916085,Not Provided,Not Provided,$100-$149/hr,"$5,000+",10-49
Connected Space Ltd,https://sauronsecurity.com,"London, United Kingdom",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Vaizva Inc,https://www.vaizva.com,"Alpharetta, GA",703 282 5185,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Beyondi,https://beyondi.co,"Osijek, Croatia",0994301402,Not Provided,Not Provided,$25-$49/hr,"$10,000+",2-9
eMudhra,https://www.emudhra.com,"Bengaluru, India",08046156902,Not Provided,Not Provided,Undisclosed,Undisclosed,250-999
Redsky Software WLL,https://redskysoftware.net,"Sanabis, Bahrain",+973 17540303,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
NexGen Systems Inc,https://nexgensm.com,"New York, NY",(+1) 646-397-5988,Not Provided,Not Provided,$25-$49/hr,"$1,000+",10-49
Artistixe IT Solution LLP,https://artistixeit.com,"Jaipur, India",9414676909,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Think Future Technologies,https://www.tftus.com,"New York, NY",+1 212 6344299,Not Provided,Not Provided,<$25/hr,"$1,000+",250-999
Archetec Business Solutions,http://archetec.com,"Vancouver, Canada",Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Servocode,https://servocode.com,"Janki, Poland",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$10,000+",10-49
Appasna Technologies Pvt Ltd,https://bitshadow.github.io,"Ahmedabad, India",8197837383,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
Web Unify,https://client.webunify.net,"San Salvador, El Salvador",503 22640654,Not Provided,Not Provided,$100-$149/hr,"$1,000+",10-49
eGeneration,https://www.egeneration.com.bd,"Dhaka, Bangladesh",+88 02 984 3076,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
COCUS AG,http://www.cocus.com,"Düsseldorf, Germany",21187542860,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Taroko,https://taroko.io,"Da An District, Taipei City, Taiwan",+886 2 2736 3178,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Collins Harper,http://www.collinsharper.com,"Vancouver, Canada",+1 866 325 9627,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Paul Wan & Co,https://pwco.com.sg,"Singapore, Singapore",+65 6220 3280,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Innover,https://innoverdigital.com,"Alpharetta, GA",770-702-0356,Not Provided,Not Provided,Undisclosed,Undisclosed,"1,000-9,999"
HourlyDeveloper.io,https://hourlydeveloper.io,"Ahmedabad, India",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Pythian,https://pythian.com,"London, United Kingdom",+1 866 798 4426,Not Provided,Not Provided,$300+/hr,"$25,000+",250-999
WALTRUMP TECHNOLOGY,http://www.waltrump.com,"New Delhi, India",Not Provided,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
Silença Tech,http://silencatech.com,"Kyiv, Ukraine",Not Provided,Not Provided,Not Provided,$25-$49/hr,"$5,000+",10-49
Aetsoft,https://aetsoft.net,"Gdańsk, Poland",+13073924605,Not Provided,Not Provided,$50-$99/hr,"$10,000+",50-249
Erdos Technologies,https://www.erdostechnologies.com,"New York, NY",917 688 3801,Not Provided,Not Provided,Undisclosed,"$5,000+",10-49
Yellowtail Software,http://www.yellowtailsoftware.co.za,,Not Provided,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
IT Solution,https://itsolution.co,"lahore, Pakistan",Not Provided,Not Provided,Not Provided,<$25/hr,"$250,000+",10-49
ThomasSigne,https://www.thomas-signe.cl,"Vitacura, Chile",+56 2 3259 7821,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
"KP Soft, Inc.",http://thekpsoft.com,"Luray, VA",+1 703 981 0259,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Ledgit Viable Sdn Bhd,http://www.ledgit.com,"Kuala Lumpur, Malaysia",0169278827,Not Provided,Not Provided,<$25/hr,"$1,000+",10-49
"iClick Interactive (Beijing) Data Technology Co., Ltd.",http://www.i-click.com,"Beijing, China",+86-10-8540-2700,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
HOLLYWEB Development,http://www.hollyweb.co.il,"Tel Aviv-Yafo, Israel",+97 252 341 4669,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Wildfish,https://wildfish.com,"London, United Kingdom",Not Provided,Not Provided,Not Provided,$100-$149/hr,"$5,000+",2-9
Techno Derivation Pvt. Ltd.,http://www.technoderivation.com,"Jaipur, India",09549828228,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
Infograins Software Solutions Pvt. Ltd.,https://infograins.com,"Indore, India",+91 7314258071,Not Provided,Not Provided,<$25/hr,"$5,000+",10-49
JASStek Inc,https://www.jasstek.com,"Dublin, OH",6148083600,Not Provided,Not Provided,<$25/hr,"$5,000+",50-249
iSleak,https://isleak.com,"Los Angeles, CA",(417) 612-7584,Not Provided,Not Provided,$25-$49/hr,"$10,000+",50-249
LupoToro,http://www.lupotoro.com,"Adelaide, Australia",+451195233,Not Provided,Not Provided,$25-$49/hr,"$1,000+",2-9
Mroom Software,http://www.mroomsoft.com,"Ho Chi Minh, Vietnam",+84933352529,Not Provided,Not Provided,<$25/hr,"$5,000+",2-9
Wallet.Services,http://www.wallet.services,"Edinburgh, United Kingdom",0131 460 7768,Not Provided,Not Provided,Undisclosed,Undisclosed,10-49
Ascii System,http://www.asciisys.com,"Chittagong, Bangladesh",+88 031 2558177,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
Alchemy Technologies Ltd,https://alchemytech.ca,"Vancouver, Canada",1(778)512-4244,Not Provided,Not Provided,$50-$99/hr,"$10,000+",50-249
Reco Manpower,https://reco-vn.com,"Hanoi, Vietnam",(+84) 24 228 35522,Not Provided,Not Provided,<$25/hr,"$1,000+",50-249
InfoDrive Solutions,https://infodrive-solutions.com,"Singapore, Singapore",+65 6809 7211,Not Provided,Not Provided,Undisclosed,Undisclosed,50-249
BMCP Limited,https://blackmanta.capital,"Il-Belt Valletta, Malta",+43 676 4490851,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Desarketing,https://www.desarketing.com,"Barcelona, Spain",+34 633 201 768,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Werkflo,https://werkflo.com.au,"North Sydney, Australia",+61299948062,Not Provided,Not Provided,Undisclosed,Undisclosed,2-9
Softlab,https://www.softlab.al,"Tirane, Albania",Not Provided,Not Provided,Not Provided,<$25/hr,"$5,000+",2-9
Disha House,http://dishahouse.co.in,"Varanasi, India",+91 73883 26298,Not Provided,Not Provided,$100-$149/hr,"$10,000+",2-9
